"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.119505,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,8.546842,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,7.654461,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.763894,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.857242,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.927572,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,4.382609,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.690703,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,4.170761,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,4.893822,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,4.842223,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,4.753248,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,4.055386,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.827617,,
"JPN","Japan","T_ICT","ICT capital","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.75436,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.475223,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,0.978775,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,2.462587,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.810638,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.544046,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,-0.169483,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,4.295316,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.588181,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.63813,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.026018,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-1.637241,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,0.265116,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.062851,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.03178,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.241288,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.079207,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,4.834925,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,7.009735,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,6.430392,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.619545,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.558582,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.106079,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,3.949909,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,7.377459,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,14.600579,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,14.510623,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.597062,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,5.242525,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.593943,,
"IRL","Ireland","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.261527,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,1.540526,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,1.120257,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.246462,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.631705,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,3.187453,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.012906,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,1.352053,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.005976,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,4.10684,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.394963,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.895829,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,0.686331,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.892591,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.403672,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,1.404511,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,1.727155,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,1.297116,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,1.59473,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.40576,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,1.550846,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.611026,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,0.0315,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,0.415739,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,1.953018,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.170666,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.225954,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.533818,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.257104,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.921239,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.755073,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-1.472211,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-2.079183,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-1.330473,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-1.165398,,
"ITA","Italy","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-0.43913,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,4.032229,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.006595,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.050287,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,2.28375,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.084566,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,1.458603,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,0.077027,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,0.206746,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.070474,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,1.692844,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.332902,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.269207,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,2.203293,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.368986,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.084652,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,1.674214,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.812471,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.85221,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,3.710075,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.164182,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.201819,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.435854,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,3.71124,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.980859,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,1.300603,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.531572,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.867902,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.559632,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.108792,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.854912,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.665088,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.446899,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.0847,,
"NZL","New Zealand","T_NICT","Non-ICT capital","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.049752,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,11.64,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,13.32,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,12.7,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,13.53,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,12.51,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,12.2,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,9.54,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,7.93,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,8.15,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,10.66,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,10.64,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,11.34,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,15.63,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,20.73,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,20.98,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,17.36,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,15.05,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,13.31,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,8.92,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.06,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,7.85,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,8.95,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,10.68,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,10.47,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,9.12,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,9.2,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,7.2,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,10.18,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,8.2,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,7.51,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,7.35,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,5.92,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,6.45,,
"CHE","Switzerland","T_ICT","ICT capital","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.01,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,1.224327,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.53349,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,2.401223,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.744814,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.46759,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,1.955069,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.505171,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,5.070242,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,7.298644,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.524996,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.35353,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,4.641345,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.902158,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.879432,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.145792,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,1.251332,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.850613,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,3.799577,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,3.116668,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.617071,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.36348,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,1.351329,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,1.395152,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,1.835517,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.629372,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.153649,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.191892,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.318352,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.847066,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.516959,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.81026,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.94932,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.519208,,
"BEL","Belgium","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,0.710814,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.522,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,2.602132,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,2.829004,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,3.271838,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,3.605867,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.858166,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,3.552955,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.108522,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,2.415058,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.342703,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.261721,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.159756,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.955277,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,2.27575,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,2.675034,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.93854,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.764777,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.436487,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.264212,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.28054,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.16031,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.178509,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.471912,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.437942,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,1.476699,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.523676,,
